id,year,month,day,hour,season,pm
822,2010,2,4,5,4,NaN
823,2010,2,4,6,4,NaN
824,2010,2,4,7,4,NaN
825,2010,2,4,8,4,NaN
826,2010,2,4,9,4,NaN
827,2010,2,4,10,4,NaN
828,2010,2,4,11,4,NaN
829,2010,2,4,12,4,NaN
830,2010,2,4,13,4,NaN
831,2010,2,4,14,4,NaN
832,2010,2,4,15,4,NaN
833,2010,2,4,16,4,NaN
834,2010,2,4,17,4,NaN
835,2010,2,4,18,4,NaN
836,2010,2,4,19,4,NaN
837,2010,2,4,20,4,NaN
838,2010,2,4,21,4,NaN
839,2010,2,4,22,4,NaN
840,2010,2,4,23,4,NaN
841,2010,2,5,0,4,NaN
842,2010,2,5,1,4,NaN
843,2010,2,5,2,4,NaN
844,2010,2,5,3,4,NaN
845,2010,2,5,4,4,NaN
846,2010,2,5,5,4,NaN
847,2010,2,5,6,4,NaN
848,2010,2,5,7,4,NaN
849,2010,2,5,8,4,NaN
850,2010,2,5,9,4,NaN
851,2010,2,5,10,4,NaN
852,2010,2,5,11,4,NaN
853,2010,2,5,12,4,NaN
854,2010,2,5,13,4,NaN
855,2010,2,5,14,4,NaN
856,2010,2,5,15,4,NaN
857,2010,2,5,16,4,NaN
858,2010,2,5,17,4,NaN
859,2010,2,5,18,4,NaN
860,2010,2,5,19,4,NaN
861,2010,2,5,20,4,NaN
862,2010,2,5,21,4,NaN
863,2010,2,5,22,4,NaN
864,2010,2,5,23,4,NaN
865,2010,2,6,0,4,NaN
866,2010,2,6,1,4,NaN
867,2010,2,6,2,4,NaN
868,2010,2,6,3,4,NaN
869,2010,2,6,4,4,NaN
870,2010,2,6,5,4,NaN
871,2010,2,6,6,4,NaN
872,2010,2,6,7,4,NaN
873,2010,2,6,8,4,NaN
874,2010,2,6,9,4,NaN
875,2010,2,6,10,4,NaN
876,2010,2,6,11,4,NaN
877,2010,2,6,12,4,NaN
878,2010,2,6,13,4,NaN
879,2010,2,6,14,4,NaN
880,2010,2,6,15,4,NaN
881,2010,2,6,16,4,NaN
882,2010,2,6,17,4,NaN
883,2010,2,6,18,4,NaN
884,2010,2,6,19,4,NaN
885,2010,2,6,20,4,NaN
886,2010,2,6,21,4,NaN
887,2010,2,6,22,4,NaN
888,2010,2,6,23,4,NaN
889,2010,2,7,0,4,NaN
890,2010,2,7,1,4,NaN
891,2010,2,7,2,4,NaN
892,2010,2,7,3,4,NaN
893,2010,2,7,4,4,NaN
894,2010,2,7,5,4,NaN
895,2010,2,7,6,4,NaN
896,2010,2,7,7,4,NaN
897,2010,2,7,8,4,NaN
898,2010,2,7,9,4,NaN
899,2010,2,7,10,4,NaN
900,2010,2,7,11,4,NaN
901,2010,2,7,12,4,NaN
902,2010,2,7,13,4,NaN
903,2010,2,7,14,4,NaN
904,2010,2,7,15,4,NaN
905,2010,2,7,16,4,NaN
906,2010,2,7,17,4,NaN
907,2010,2,7,18,4,NaN
908,2010,2,7,19,4,NaN
909,2010,2,7,20,4,NaN
910,2010,2,7,21,4,NaN
911,2010,2,7,22,4,NaN
912,2010,2,7,23,4,NaN
913,2010,2,8,0,4,NaN
914,2010,2,8,1,4,NaN
915,2010,2,8,2,4,NaN
916,2010,2,8,3,4,NaN
917,2010,2,8,4,4,NaN
918,2010,2,8,5,4,NaN
919,2010,2,8,6,4,NaN
920,2010,2,8,7,4,NaN
921,2010,2,8,8,4,NaN
922,2010,2,8,9,4,NaN
923,2010,2,8,10,4,NaN
924,2010,2,8,11,4,NaN
925,2010,2,8,12,4,NaN
926,2010,2,8,13,4,NaN
927,2010,2,8,14,4,NaN
928,2010,2,8,15,4,NaN
929,2010,2,8,16,4,NaN
930,2010,2,8,17,4,NaN
931,2010,2,8,18,4,NaN
932,2010,2,8,19,4,NaN
933,2010,2,8,20,4,NaN
934,2010,2,8,21,4,NaN
935,2010,2,8,22,4,NaN
936,2010,2,8,23,4,NaN
937,2010,2,9,0,4,NaN
938,2010,2,9,1,4,NaN
939,2010,2,9,2,4,NaN
940,2010,2,9,3,4,NaN
941,2010,2,9,4,4,NaN
942,2010,2,9,5,4,NaN
943,2010,2,9,6,4,NaN
944,2010,2,9,7,4,NaN
945,2010,2,9,8,4,NaN
946,2010,2,9,9,4,NaN
947,2010,2,9,10,4,NaN
948,2010,2,9,11,4,NaN
949,2010,2,9,12,4,NaN
950,2010,2,9,13,4,NaN
951,2010,2,9,14,4,NaN
952,2010,2,9,15,4,NaN
953,2010,2,9,16,4,NaN
954,2010,2,9,17,4,NaN
955,2010,2,9,18,4,NaN
956,2010,2,9,19,4,NaN
957,2010,2,9,20,4,NaN
958,2010,2,9,21,4,NaN
959,2010,2,9,22,4,NaN
960,2010,2,9,23,4,NaN
961,2010,2,10,0,4,NaN
962,2010,2,10,1,4,NaN
963,2010,2,10,2,4,NaN
964,2010,2,10,3,4,NaN
965,2010,2,10,4,4,NaN
966,2010,2,10,5,4,NaN
967,2010,2,10,6,4,NaN
968,2010,2,10,7,4,NaN
969,2010,2,10,8,4,NaN
970,2010,2,10,9,4,NaN
971,2010,2,10,10,4,NaN
972,2010,2,10,11,4,NaN
973,2010,2,10,12,4,NaN
974,2010,2,10,13,4,NaN
975,2010,2,10,14,4,NaN
976,2010,2,10,15,4,NaN
977,2010,2,10,16,4,NaN
978,2010,2,10,17,4,NaN
979,2010,2,10,18,4,NaN
980,2010,2,10,19,4,NaN
981,2010,2,10,20,4,NaN
982,2010,2,10,21,4,NaN
983,2010,2,10,22,4,NaN
984,2010,2,10,23,4,NaN
985,2010,2,11,0,4,NaN
986,2010,2,11,1,4,NaN
987,2010,2,11,2,4,NaN
988,2010,2,11,3,4,NaN
989,2010,2,11,4,4,NaN
990,2010,2,11,5,4,NaN
991,2010,2,11,6,4,NaN
992,2010,2,11,7,4,NaN
993,2010,2,11,8,4,NaN
994,2010,2,11,9,4,NaN
995,2010,2,11,10,4,NaN
996,2010,2,11,11,4,NaN
997,2010,2,11,12,4,NaN
998,2010,2,11,13,4,NaN
999,2010,2,11,14,4,NaN
1000,2010,2,11,15,4,NaN
1001,2010,2,11,16,4,NaN
1002,2010,2,11,17,4,NaN
1003,2010,2,11,18,4,NaN
1004,2010,2,11,19,4,NaN
1005,2010,2,11,20,4,NaN
1006,2010,2,11,21,4,NaN
1007,2010,2,11,22,4,NaN
1008,2010,2,11,23,4,NaN
1009,2010,2,12,0,4,NaN
1010,2010,2,12,1,4,NaN
1011,2010,2,12,2,4,NaN
1012,2010,2,12,3,4,NaN
1013,2010,2,12,4,4,NaN
1014,2010,2,12,5,4,NaN
1015,2010,2,12,6,4,NaN
1016,2010,2,12,7,4,NaN
1017,2010,2,12,8,4,NaN
1018,2010,2,12,9,4,NaN
1019,2010,2,12,10,4,NaN
1020,2010,2,12,11,4,NaN
1021,2010,2,12,12,4,NaN
1022,2010,2,12,13,4,NaN
1023,2010,2,12,14,4,NaN
1024,2010,2,12,15,4,NaN
1025,2010,2,12,16,4,NaN
1026,2010,2,12,17,4,NaN
1027,2010,2,12,18,4,NaN
1028,2010,2,12,19,4,NaN
1029,2010,2,12,20,4,NaN
1030,2010,2,12,21,4,NaN
1031,2010,2,12,22,4,NaN
1032,2010,2,12,23,4,NaN
1033,2010,2,13,0,4,NaN
1034,2010,2,13,1,4,NaN
1035,2010,2,13,2,4,NaN
1036,2010,2,13,3,4,NaN
1037,2010,2,13,4,4,NaN
1038,2010,2,13,5,4,NaN
1039,2010,2,13,6,4,NaN
1040,2010,2,13,7,4,NaN
1041,2010,2,13,8,4,NaN
1042,2010,2,13,9,4,NaN
1043,2010,2,13,10,4,NaN
1044,2010,2,13,11,4,NaN
1045,2010,2,13,12,4,NaN
1046,2010,2,13,13,4,NaN
1047,2010,2,13,14,4,NaN
1048,2010,2,13,15,4,NaN
1049,2010,2,13,16,4,NaN
1050,2010,2,13,17,4,NaN
1051,2010,2,13,18,4,NaN
1052,2010,2,13,19,4,NaN
1053,2010,2,13,20,4,NaN
1054,2010,2,13,21,4,NaN
1055,2010,2,13,22,4,NaN
1056,2010,2,13,23,4,NaN
1057,2010,2,14,0,4,NaN
1058,2010,2,14,1,4,NaN
1059,2010,2,14,2,4,NaN
1060,2010,2,14,3,4,NaN
1061,2010,2,14,4,4,NaN
1062,2010,2,14,5,4,NaN
1063,2010,2,14,6,4,NaN
1064,2010,2,14,7,4,NaN
1065,2010,2,14,8,4,NaN
1066,2010,2,14,9,4,NaN
1067,2010,2,14,10,4,NaN
1068,2010,2,14,11,4,NaN
1069,2010,2,14,12,4,NaN
1070,2010,2,14,13,4,NaN
1071,2010,2,14,14,4,NaN
1072,2010,2,14,15,4,NaN
1073,2010,2,14,16,4,NaN
1074,2010,2,14,17,4,NaN
1075,2010,2,14,18,4,NaN
1076,2010,2,14,19,4,NaN
1077,2010,2,14,20,4,NaN
1078,2010,2,14,21,4,NaN
1079,2010,2,14,22,4,NaN
1080,2010,2,14,23,4,NaN
1081,2010,2,15,0,4,NaN
1082,2010,2,15,1,4,NaN
1083,2010,2,15,2,4,NaN
1084,2010,2,15,3,4,NaN
1085,2010,2,15,4,4,NaN
1086,2010,2,15,5,4,NaN
1087,2010,2,15,6,4,NaN
1088,2010,2,15,7,4,NaN
1089,2010,2,15,8,4,NaN
1090,2010,2,15,9,4,NaN
1091,2010,2,15,10,4,NaN
1092,2010,2,15,11,4,NaN
1093,2010,2,15,12,4,NaN
1094,2010,2,15,13,4,NaN
1095,2010,2,15,14,4,NaN
1096,2010,2,15,15,4,NaN
1097,2010,2,15,16,4,NaN
1098,2010,2,15,17,4,NaN
1099,2010,2,15,18,4,NaN
1100,2010,2,15,19,4,NaN
1101,2010,2,15,20,4,NaN
1102,2010,2,15,21,4,NaN
1103,2010,2,15,22,4,NaN
1104,2010,2,15,23,4,NaN
1105,2010,2,16,0,4,NaN
1106,2010,2,16,1,4,NaN
1107,2010,2,16,2,4,NaN
1108,2010,2,16,3,4,NaN
1109,2010,2,16,4,4,NaN
1110,2010,2,16,5,4,NaN
1111,2010,2,16,6,4,NaN
1112,2010,2,16,7,4,NaN
1113,2010,2,16,8,4,NaN
1114,2010,2,16,9,4,NaN
1115,2010,2,16,10,4,NaN
1116,2010,2,16,11,4,NaN
1117,2010,2,16,12,4,NaN
1118,2010,2,16,13,4,NaN
1119,2010,2,16,14,4,NaN
1120,2010,2,16,15,4,NaN
1121,2010,2,16,16,4,NaN
1122,2010,2,16,17,4,NaN
1123,2010,2,16,18,4,NaN
1124,2010,2,16,19,4,NaN
1125,2010,2,16,20,4,NaN
1126,2010,2,16,21,4,NaN
1127,2010,2,16,22,4,NaN
1128,2010,2,16,23,4,NaN
1129,2010,2,17,0,4,NaN
1130,2010,2,17,1,4,NaN
1131,2010,2,17,2,4,NaN
1132,2010,2,17,3,4,NaN
1133,2010,2,17,4,4,NaN
1134,2010,2,17,5,4,NaN
1135,2010,2,17,6,4,NaN
1136,2010,2,17,7,4,NaN
1137,2010,2,17,8,4,NaN
1138,2010,2,17,9,4,NaN
1139,2010,2,17,10,4,NaN
1140,2010,2,17,11,4,NaN
1141,2010,2,17,12,4,NaN
1142,2010,2,17,13,4,NaN
1143,2010,2,17,14,4,NaN
1144,2010,2,17,15,4,NaN
1145,2010,2,17,16,4,NaN
1146,2010,2,17,17,4,NaN
1147,2010,2,17,18,4,NaN
1148,2010,2,17,19,4,NaN
1149,2010,2,17,20,4,NaN
1150,2010,2,17,21,4,NaN
1151,2010,2,17,22,4,NaN
1152,2010,2,17,23,4,NaN
1153,2010,2,18,0,4,NaN
1154,2010,2,18,1,4,NaN
1155,2010,2,18,2,4,NaN
1156,2010,2,18,3,4,NaN
1157,2010,2,18,4,4,NaN
1158,2010,2,18,5,4,NaN
1159,2010,2,18,6,4,NaN
1160,2010,2,18,7,4,NaN
1161,2010,2,18,8,4,NaN
1162,2010,2,18,9,4,NaN
1163,2010,2,18,10,4,NaN
1164,2010,2,18,11,4,NaN
1165,2010,2,18,12,4,NaN
1166,2010,2,18,13,4,NaN
1167,2010,2,18,14,4,NaN
1168,2010,2,18,15,4,NaN
1169,2010,2,18,16,4,NaN
1170,2010,2,18,17,4,NaN
1171,2010,2,18,18,4,NaN
1172,2010,2,18,19,4,NaN
1173,2010,2,18,20,4,NaN
1174,2010,2,18,21,4,NaN
1175,2010,2,18,22,4,NaN
1176,2010,2,18,23,4,NaN
1177,2010,2,19,0,4,NaN
1178,2010,2,19,1,4,NaN
1179,2010,2,19,2,4,NaN
1180,2010,2,19,3,4,NaN
1181,2010,2,19,4,4,NaN
1182,2010,2,19,5,4,NaN
1183,2010,2,19,6,4,NaN
1184,2010,2,19,7,4,NaN
1185,2010,2,19,8,4,NaN
1186,2010,2,19,9,4,NaN
1187,2010,2,19,10,4,NaN
1188,2010,2,19,11,4,NaN
1189,2010,2,19,12,4,NaN
1190,2010,2,19,13,4,NaN
1191,2010,2,19,14,4,NaN
1192,2010,2,19,15,4,NaN
1193,2010,2,19,16,4,NaN
1194,2010,2,19,17,4,NaN
1195,2010,2,19,18,4,NaN
1196,2010,2,19,19,4,NaN
1197,2010,2,19,20,4,NaN
1198,2010,2,19,21,4,NaN
1199,2010,2,19,22,4,NaN
1200,2010,2,19,23,4,NaN
1201,2010,2,20,0,4,NaN
1202,2010,2,20,1,4,NaN
1203,2010,2,20,2,4,NaN
1204,2010,2,20,3,4,NaN
1205,2010,2,20,4,4,NaN
1206,2010,2,20,5,4,NaN
1207,2010,2,20,6,4,NaN
1208,2010,2,20,7,4,NaN
1209,2010,2,20,8,4,NaN
1210,2010,2,20,9,4,NaN
1211,2010,2,20,10,4,NaN
1212,2010,2,20,11,4,NaN
1213,2010,2,20,12,4,NaN
1214,2010,2,20,13,4,NaN
1215,2010,2,20,14,4,NaN
1216,2010,2,20,15,4,NaN
1217,2010,2,20,16,4,NaN
1218,2010,2,20,17,4,NaN
1219,2010,2,20,18,4,NaN
1220,2010,2,20,19,4,NaN
1221,2010,2,20,20,4,NaN
1222,2010,2,20,21,4,NaN
1223,2010,2,20,22,4,NaN
1224,2010,2,20,23,4,NaN
1225,2010,2,21,0,4,NaN
1226,2010,2,21,1,4,NaN
1227,2010,2,21,2,4,NaN
1228,2010,2,21,3,4,NaN
1229,2010,2,21,4,4,NaN
1230,2010,2,21,5,4,NaN
1231,2010,2,21,6,4,NaN
1232,2010,2,21,7,4,NaN
1233,2010,2,21,8,4,NaN
1234,2010,2,21,9,4,NaN
1235,2010,2,21,10,4,NaN
1236,2010,2,21,11,4,NaN
1237,2010,2,21,12,4,NaN
1238,2010,2,21,13,4,NaN
1239,2010,2,21,14,4,NaN
1240,2010,2,21,15,4,NaN
1241,2010,2,21,16,4,NaN
1242,2010,2,21,17,4,NaN
1243,2010,2,21,18,4,NaN
1244,2010,2,21,19,4,NaN
1245,2010,2,21,20,4,NaN
1246,2010,2,21,21,4,NaN
1247,2010,2,21,22,4,NaN
1248,2010,2,21,23,4,NaN
1249,2010,2,22,0,4,NaN
1250,2010,2,22,1,4,NaN
1251,2010,2,22,2,4,NaN
1252,2010,2,22,3,4,NaN
1253,2010,2,22,4,4,NaN
1254,2010,2,22,5,4,NaN
1255,2010,2,22,6,4,NaN
1256,2010,2,22,7,4,NaN
1257,2010,2,22,8,4,NaN
1258,2010,2,22,9,4,NaN
1259,2010,2,22,10,4,NaN
1260,2010,2,22,11,4,NaN
1261,2010,2,22,12,4,NaN
1262,2010,2,22,13,4,NaN
1263,2010,2,22,14,4,NaN
1264,2010,2,22,15,4,NaN
1265,2010,2,22,16,4,NaN
1266,2010,2,22,17,4,NaN
1267,2010,2,22,18,4,NaN
1268,2010,2,22,19,4,NaN
1269,2010,2,22,20,4,NaN
1270,2010,2,22,21,4,NaN
1271,2010,2,22,22,4,NaN
1272,2010,2,22,23,4,NaN
1273,2010,2,23,0,4,NaN
1274,2010,2,23,1,4,NaN
1275,2010,2,23,2,4,NaN
1276,2010,2,23,3,4,NaN
1277,2010,2,23,4,4,NaN
1278,2010,2,23,5,4,NaN
1279,2010,2,23,6,4,NaN
1280,2010,2,23,7,4,NaN
1281,2010,2,23,8,4,NaN
1282,2010,2,23,9,4,NaN
1283,2010,2,23,10,4,NaN
1284,2010,2,23,11,4,NaN
1285,2010,2,23,12,4,NaN
1286,2010,2,23,13,4,NaN
1287,2010,2,23,14,4,NaN
1288,2010,2,23,15,4,NaN
1289,2010,2,23,16,4,NaN
1290,2010,2,23,17,4,NaN
1291,2010,2,23,18,4,NaN
1292,2010,2,23,19,4,NaN
1293,2010,2,23,20,4,NaN
1294,2010,2,23,21,4,NaN
1295,2010,2,23,22,4,NaN
1296,2010,2,23,23,4,NaN
1297,2010,2,24,0,4,NaN
1298,2010,2,24,1,4,NaN
1299,2010,2,24,2,4,NaN
1300,2010,2,24,3,4,NaN
1301,2010,2,24,4,4,NaN
1302,2010,2,24,5,4,NaN
1303,2010,2,24,6,4,NaN
1304,2010,2,24,7,4,NaN
1305,2010,2,24,8,4,NaN
1306,2010,2,24,9,4,NaN
1307,2010,2,24,10,4,NaN
1308,2010,2,24,11,4,NaN
1309,2010,2,24,12,4,NaN
1310,2010,2,24,13,4,NaN
1311,2010,2,24,14,4,NaN
1312,2010,2,24,15,4,NaN
1313,2010,2,24,16,4,NaN
1314,2010,2,24,17,4,NaN
1315,2010,2,24,18,4,NaN
1316,2010,2,24,19,4,NaN
1317,2010,2,24,20,4,NaN
1318,2010,2,24,21,4,NaN
1319,2010,2,24,22,4,NaN
1320,2010,2,24,23,4,NaN
1321,2010,2,25,0,4,NaN
1322,2010,2,25,1,4,NaN
1323,2010,2,25,2,4,NaN
1324,2010,2,25,3,4,NaN
1325,2010,2,25,4,4,NaN
1326,2010,2,25,5,4,NaN
1327,2010,2,25,6,4,NaN
1328,2010,2,25,7,4,NaN
1329,2010,2,25,8,4,NaN
1330,2010,2,25,9,4,NaN
1331,2010,2,25,10,4,NaN
1332,2010,2,25,11,4,NaN
1333,2010,2,25,12,4,NaN
1334,2010,2,25,13,4,NaN
1335,2010,2,25,14,4,NaN
1336,2010,2,25,15,4,NaN
1337,2010,2,25,16,4,NaN
1338,2010,2,25,17,4,NaN
1339,2010,2,25,18,4,NaN
1340,2010,2,25,19,4,NaN
1341,2010,2,25,20,4,NaN
1342,2010,2,25,21,4,NaN
1343,2010,2,25,22,4,NaN
1344,2010,2,25,23,4,NaN
1345,2010,2,26,0,4,NaN
1346,2010,2,26,1,4,NaN
1347,2010,2,26,2,4,NaN
1348,2010,2,26,3,4,NaN
1349,2010,2,26,4,4,NaN
1350,2010,2,26,5,4,NaN
1351,2010,2,26,6,4,NaN
1352,2010,2,26,7,4,NaN
1353,2010,2,26,8,4,NaN
1354,2010,2,26,9,4,NaN
1355,2010,2,26,10,4,NaN
1356,2010,2,26,11,4,NaN
1357,2010,2,26,12,4,NaN
1358,2010,2,26,13,4,NaN
1359,2010,2,26,14,4,NaN
1360,2010,2,26,15,4,NaN
1361,2010,2,26,16,4,NaN
1362,2010,2,26,17,4,NaN
1363,2010,2,26,18,4,NaN
1364,2010,2,26,19,4,NaN
1365,2010,2,26,20,4,NaN
1366,2010,2,26,21,4,NaN
1367,2010,2,26,22,4,NaN
1368,2010,2,26,23,4,NaN
1369,2010,2,27,0,4,NaN
1370,2010,2,27,1,4,NaN
1371,2010,2,27,2,4,NaN
1372,2010,2,27,3,4,NaN
1373,2010,2,27,4,4,NaN
1374,2010,2,27,5,4,NaN
1375,2010,2,27,6,4,NaN
1376,2010,2,27,7,4,NaN
1377,2010,2,27,8,4,NaN
1378,2010,2,27,9,4,NaN
1379,2010,2,27,10,4,NaN
1380,2010,2,27,11,4,NaN
1381,2010,2,27,12,4,NaN
1382,2010,2,27,13,4,NaN
1383,2010,2,27,14,4,NaN
1384,2010,2,27,15,4,NaN
1385,2010,2,27,16,4,NaN
1386,2010,2,27,17,4,NaN
1387,2010,2,27,18,4,NaN
1388,2010,2,27,19,4,NaN
1389,2010,2,27,20,4,NaN
1390,2010,2,27,21,4,NaN
1391,2010,2,27,22,4,NaN
1392,2010,2,27,23,4,NaN
1393,2010,2,28,0,4,NaN
1394,2010,2,28,1,4,NaN
1395,2010,2,28,2,4,NaN
1396,2010,2,28,3,4,NaN
1397,2010,2,28,4,4,NaN
1398,2010,2,28,5,4,NaN
1399,2010,2,28,6,4,NaN
1400,2010,2,28,7,4,NaN
1401,2010,2,28,8,4,NaN
1402,2010,2,28,9,4,NaN
1403,2010,2,28,10,4,NaN
1404,2010,2,28,11,4,NaN
1405,2010,2,28,12,4,NaN
1406,2010,2,28,13,4,NaN
1407,2010,2,28,14,4,NaN
1408,2010,2,28,15,4,NaN
1409,2010,2,28,16,4,NaN
1410,2010,2,28,17,4,NaN
1411,2010,2,28,18,4,NaN
1412,2010,2,28,19,4,NaN
1413,2010,2,28,20,4,NaN
1414,2010,2,28,21,4,NaN
1415,2010,2,28,22,4,NaN
1416,2010,2,28,23,4,NaN
1417,2010,3,1,0,1,NaN
1418,2010,3,1,1,1,NaN
1419,2010,3,1,2,1,NaN
1420,2010,3,1,3,1,NaN
1421,2010,3,1,4,1,NaN
1422,2010,3,1,5,1,NaN
1423,2010,3,1,6,1,NaN
1424,2010,3,1,7,1,NaN
1425,2010,3,1,8,1,NaN
1426,2010,3,1,9,1,NaN
1427,2010,3,1,10,1,NaN
1428,2010,3,1,11,1,NaN
1429,2010,3,1,12,1,NaN
1430,2010,3,1,13,1,NaN
1431,2010,3,1,14,1,NaN
1432,2010,3,1,15,1,NaN
1433,2010,3,1,16,1,NaN
1434,2010,3,1,17,1,NaN
1435,2010,3,1,18,1,NaN
1436,2010,3,1,19,1,NaN
1437,2010,3,1,20,1,NaN
1438,2010,3,1,21,1,NaN
1439,2010,3,1,22,1,NaN
1440,2010,3,1,23,1,NaN
1441,2010,3,2,0,1,NaN
1442,2010,3,2,1,1,NaN
1443,2010,3,2,2,1,NaN
1444,2010,3,2,3,1,NaN
1445,2010,3,2,4,1,NaN
1446,2010,3,2,5,1,NaN
1447,2010,3,2,6,1,NaN
1448,2010,3,2,7,1,NaN
1449,2010,3,2,8,1,NaN
1450,2010,3,2,9,1,NaN
1451,2010,3,2,10,1,NaN
1452,2010,3,2,11,1,NaN
1453,2010,3,2,12,1,NaN
1454,2010,3,2,13,1,NaN
1455,2010,3,2,14,1,NaN
1456,2010,3,2,15,1,NaN
1457,2010,3,2,16,1,NaN
1458,2010,3,2,17,1,NaN
1459,2010,3,2,18,1,NaN
1460,2010,3,2,19,1,NaN
1461,2010,3,2,20,1,NaN
1462,2010,3,2,21,1,NaN
1463,2010,3,2,22,1,NaN
1464,2010,3,2,23,1,NaN
1465,2010,3,3,0,1,NaN
1466,2010,3,3,1,1,NaN
1467,2010,3,3,2,1,NaN
1468,2010,3,3,3,1,NaN
1469,2010,3,3,4,1,NaN
1470,2010,3,3,5,1,NaN
1471,2010,3,3,6,1,NaN
1472,2010,3,3,7,1,NaN
1473,2010,3,3,8,1,NaN
1474,2010,3,3,9,1,NaN
1475,2010,3,3,10,1,NaN
1476,2010,3,3,11,1,NaN
1477,2010,3,3,12,1,NaN
1478,2010,3,3,13,1,NaN
1479,2010,3,3,14,1,NaN
1480,2010,3,3,15,1,NaN
1481,2010,3,3,16,1,NaN
1482,2010,3,3,17,1,NaN
1483,2010,3,3,18,1,NaN
1484,2010,3,3,19,1,NaN
1485,2010,3,3,20,1,NaN
1486,2010,3,3,21,1,NaN
1487,2010,3,3,22,1,NaN
1488,2010,3,3,23,1,NaN
1489,2010,3,4,0,1,NaN
1490,2010,3,4,1,1,NaN
1491,2010,3,4,2,1,NaN
1492,2010,3,4,3,1,NaN
1493,2010,3,4,4,1,NaN
1494,2010,3,4,5,1,NaN
1495,2010,3,4,6,1,NaN
1496,2010,3,4,7,1,NaN
1497,2010,3,4,8,1,NaN
1498,2010,3,4,9,1,NaN
1499,2010,3,4,10,1,NaN
1500,2010,3,4,11,1,NaN
1501,2010,3,4,12,1,NaN
1502,2010,3,4,13,1,NaN
1503,2010,3,4,14,1,NaN
1504,2010,3,4,15,1,NaN
1505,2010,3,4,16,1,NaN
1506,2010,3,4,17,1,NaN
1507,2010,3,4,18,1,NaN
1508,2010,3,4,19,1,NaN
1509,2010,3,4,20,1,NaN
1510,2010,3,4,21,1,NaN
1511,2010,3,4,22,1,NaN
1512,2010,3,4,23,1,NaN
1513,2010,3,5,0,1,NaN
1514,2010,3,5,1,1,NaN
1515,2010,3,5,2,1,NaN
1516,2010,3,5,3,1,NaN
1517,2010,3,5,4,1,NaN
1518,2010,3,5,5,1,NaN
1519,2010,3,5,6,1,NaN
1520,2010,3,5,7,1,NaN
1521,2010,3,5,8,1,NaN
1522,2010,3,5,9,1,NaN
1523,2010,3,5,10,1,NaN
1524,2010,3,5,11,1,NaN
1525,2010,3,5,12,1,NaN
1526,2010,3,5,13,1,NaN
1527,2010,3,5,14,1,NaN
1528,2010,3,5,15,1,NaN
1529,2010,3,5,16,1,NaN
1530,2010,3,5,17,1,NaN
1531,2010,3,5,18,1,NaN
1532,2010,3,5,19,1,NaN
1533,2010,3,5,20,1,NaN
1534,2010,3,5,21,1,NaN
1535,2010,3,5,22,1,NaN
1536,2010,3,5,23,1,NaN
1537,2010,3,6,0,1,NaN
1538,2010,3,6,1,1,NaN
1539,2010,3,6,2,1,NaN
1540,2010,3,6,3,1,NaN
1541,2010,3,6,4,1,NaN
1542,2010,3,6,5,1,NaN
1543,2010,3,6,6,1,NaN
1544,2010,3,6,7,1,NaN
1545,2010,3,6,8,1,NaN
1546,2010,3,6,9,1,NaN
1547,2010,3,6,10,1,NaN
1548,2010,3,6,11,1,NaN
1549,2010,3,6,12,1,NaN
1550,2010,3,6,13,1,NaN
1551,2010,3,6,14,1,NaN
1552,2010,3,6,15,1,NaN
1553,2010,3,6,16,1,NaN
1554,2010,3,6,17,1,NaN
1555,2010,3,6,18,1,NaN
1556,2010,3,6,19,1,NaN
1557,2010,3,6,20,1,NaN
1558,2010,3,6,21,1,NaN
1559,2010,3,6,22,1,NaN
1560,2010,3,6,23,1,NaN
1561,2010,3,7,0,1,NaN
1562,2010,3,7,1,1,NaN
1563,2010,3,7,2,1,NaN
1564,2010,3,7,3,1,NaN
1565,2010,3,7,4,1,NaN
1566,2010,3,7,5,1,NaN
1567,2010,3,7,6,1,NaN
1568,2010,3,7,7,1,NaN
1569,2010,3,7,8,1,NaN
1570,2010,3,7,9,1,NaN
1571,2010,3,7,10,1,NaN
1572,2010,3,7,11,1,NaN
1573,2010,3,7,12,1,NaN
1574,2010,3,7,13,1,NaN
1575,2010,3,7,14,1,NaN
1576,2010,3,7,15,1,NaN
1577,2010,3,7,16,1,NaN
1578,2010,3,7,17,1,NaN
1579,2010,3,7,18,1,NaN
1580,2010,3,7,19,1,NaN
1581,2010,3,7,20,1,NaN
1582,2010,3,7,21,1,NaN
1583,2010,3,7,22,1,NaN
1584,2010,3,7,23,1,NaN
1585,2010,3,8,0,1,NaN
1586,2010,3,8,1,1,NaN
1587,2010,3,8,2,1,NaN
1588,2010,3,8,3,1,NaN
1589,2010,3,8,4,1,NaN
1590,2010,3,8,5,1,NaN
1591,2010,3,8,6,1,NaN
1592,2010,3,8,7,1,NaN
1593,2010,3,8,8,1,NaN
1594,2010,3,8,9,1,NaN
1595,2010,3,8,10,1,NaN
1596,2010,3,8,11,1,NaN
1597,2010,3,8,12,1,NaN
1598,2010,3,8,13,1,NaN
1599,2010,3,8,14,1,NaN
1600,2010,3,8,15,1,NaN
1601,2010,3,8,16,1,NaN
1602,2010,3,8,17,1,NaN
1603,2010,3,8,18,1,NaN
1604,2010,3,8,19,1,NaN
1605,2010,3,8,20,1,NaN
1606,2010,3,8,21,1,NaN
1607,2010,3,8,22,1,NaN
